"ind","country","date","cases","new_cases","deaths","new_deaths","situation_report","last_update","WHO_ID"
386,"Vietnam","09/02/2020",14,1,0,0,20,NA,"VietNam"
387,"USA","09/02/2020",12,0,0,0,20,NA,"UnitedStatesofAmerica"
388,"France","09/02/2020",11,5,0,0,20,NA,"France"
389,"Macao","09/02/2020",10,0,0,0,20,NA,"China-Macao"
390,"Canada","09/02/2020",7,0,0,0,20,NA,"Canada"
391,"United Arab Emirates","09/02/2020",7,0,0,0,20,NA,"UnitedArabEmirates"
392,"India","09/02/2020",3,0,0,0,20,NA,"India"
393,"Italy","09/02/2020",3,0,0,0,20,NA,"Italy"
394,"Philippines","09/02/2020",3,0,1,0,20,NA,"Philippines"
395,"UK","09/02/2020",3,0,0,0,20,NA,"UnitedKingdom"
396,"Russian Federation","09/02/2020",2,0,0,0,20,NA,"RussianFederation"
397,"Belgium","09/02/2020",1,0,0,0,20,NA,"Belgium"
398,"Cambodia","09/02/2020",1,0,0,0,20,NA,"Cambodia"
399,"Finland","09/02/2020",1,0,0,0,20,NA,"Finland"
400,"Nepal","09/02/2020",1,0,0,0,20,NA,"Nepal"
401,"Spain","09/02/2020",1,0,0,0,20,NA,"Spain"
402,"Sri Lanka","09/02/2020",1,0,0,0,20,NA,"SriLanka"
403,"Sweden","09/02/2020",1,0,0,0,20,NA,"Sweden"
404,"Mainland China","10/02/2020",40171,2973,908,97,21,NA,"China"
405,"International cruise ship (Japan)","10/02/2020",70,6,0,0,21,NA,"InternationalConveyance"
406,"Singapore","10/02/2020",43,3,0,0,21,NA,"Singapore"
407,"Hong Kong","10/02/2020",36,10,1,0,21,NA,"China-HongKongSAR"
408,"Thailand","10/02/2020",32,0,0,0,21,NA,"Thailand"
409,"Republic of Korea","10/02/2020",27,0,0,0,21,NA,"RepublicofKorea"
410,"Japan","10/02/2020",26,0,0,0,21,NA,"Japan"
411,"Malaysia","10/02/2020",18,1,0,0,21,NA,"Malaysia"
412,"Taiwan","10/02/2020",18,1,0,0,21,NA,"China-Taipei"
413,"Australia","10/02/2020",15,0,0,0,21,NA,"Australia"
414,"Germany","10/02/2020",14,0,0,0,21,NA,"Germany"
415,"Vietnam","10/02/2020",14,0,0,0,21,NA,"VietNam"
416,"USA","10/02/2020",12,0,0,0,21,NA,"UnitedStatesofAmerica"
417,"France","10/02/2020",11,0,0,0,21,NA,"France"
418,"Macao","10/02/2020",10,0,0,0,21,NA,"China-Macao"
419,"Canada","10/02/2020",7,0,0,0,21,NA,"Canada"
420,"United Arab Emirates","10/02/2020",7,0,0,0,21,NA,"UnitedArabEmirates"
421,"UK","10/02/2020",4,1,0,0,21,NA,"UnitedKingdom"
422,"India","10/02/2020",3,0,0,0,21,NA,"India"
423,"Italy","10/02/2020",3,0,0,0,21,NA,"Italy"
424,"Philippines","10/02/2020",3,0,1,0,21,NA,"Philippines"
425,"Russian Federation","10/02/2020",2,0,0,0,21,NA,"RussianFederation"
426,"Spain","10/02/2020",2,1,0,0,21,NA,"Spain"
427,"Belgium","10/02/2020",1,0,0,0,21,NA,"Belgium"
428,"Cambodia","10/02/2020",1,0,0,0,21,NA,"Cambodia"
429,"Finland","10/02/2020",1,0,0,0,21,NA,"Finland"
430,"Nepal","10/02/2020",1,0,0,0,21,NA,"Nepal"
431,"Sri Lanka","10/02/2020",1,0,0,0,21,NA,"SriLanka"
432,"Sweden","10/02/2020",1,0,0,0,21,NA,"Sweden"
433,"Mainland China","11/02/2020",42638,2467,1016,108,22,NA,"China"
434,"International cruise ship (Japan)","11/02/2020",135,65,0,0,22,NA,"InternationalConveyance"
435,"Singapore","11/02/2020",45,2,0,0,22,NA,"Singapore"
436,"Hong Kong","11/02/2020",42,6,1,0,22,NA,"China-HongKongSAR"
437,"Thailand","11/02/2020",33,1,0,0,22,NA,"Thailand"
438,"Republic of Korea","11/02/2020",28,1,0,0,22,NA,"RepublicofKorea"
439,"Japan","11/02/2020",26,0,0,0,22,NA,"Japan"
440,"Malaysia","11/02/2020",18,0,0,0,22,NA,"Malaysia"
441,"Taiwan","11/02/2020",18,0,0,0,22,NA,"China-Taipei"
442,"Australia","11/02/2020",15,0,0,0,22,NA,"Australia"
443,"Vietnam","11/02/2020",15,1,0,0,22,NA,"VietNam"
444,"Germany","11/02/2020",14,0,0,0,22,NA,"Germany"
445,"USA","11/02/2020",13,1,0,0,22,NA,"UnitedStatesofAmerica"
446,"France","11/02/2020",11,0,0,0,22,NA,"France"
447,"Macao","11/02/2020",10,0,0,0,22,NA,"China-Macao"
448,"UK","11/02/2020",8,4,0,0,22,NA,"UnitedKingdom"
449,"United Arab Emirates","11/02/2020",8,1,0,0,22,NA,"UnitedArabEmirates"
450,"Canada","11/02/2020",7,0,0,0,22,NA,"Canada"
451,"India","11/02/2020",3,0,0,0,22,NA,"India"
452,"Italy","11/02/2020",3,0,0,0,22,NA,"Italy"
453,"Philippines","11/02/2020",3,0,1,0,22,NA,"Philippines"
454,"Russian Federation","11/02/2020",2,0,0,0,22,NA,"RussianFederation"
455,"Spain","11/02/2020",2,0,0,0,22,NA,"Spain"
456,"Belgium","11/02/2020",1,0,0,0,22,NA,"Belgium"
457,"Cambodia","11/02/2020",1,0,0,0,22,NA,"Cambodia"
458,"Finland","11/02/2020",1,0,0,0,22,NA,"Finland"
459,"Nepal","11/02/2020",1,0,0,0,22,NA,"Nepal"
460,"Sri Lanka","11/02/2020",1,0,0,0,22,NA,"SriLanka"
461,"Sweden","11/02/2020",1,0,0,0,22,NA,"Sweden"
462,"Mainland China","12/02/2020",44653,2015,1113,97,23,NA,"China"
463,"International cruise ship (Japan)","12/02/2020",175,40,0,0,23,NA,"InternationalConveyance"
464,"Hong Kong","12/02/2020",49,7,1,0,23,NA,"China-HongKongSAR"
465,"Singapore","12/02/2020",47,2,0,0,23,NA,"Singapore"
466,"Thailand","12/02/2020",33,0,0,0,23,NA,"Thailand"
467,"Japan","12/02/2020",28,2,0,0,23,NA,"Japan"
468,"Republic of Korea","12/02/2020",28,0,0,0,23,NA,"RepublicofKorea"
469,"Malaysia","12/02/2020",18,0,0,0,23,NA,"Malaysia"
470,"Taiwan","12/02/2020",18,0,0,0,23,NA,"China-Taipei"
471,"Germany","12/02/2020",16,2,0,0,23,NA,"Germany"
472,"Australia","12/02/2020",15,0,0,0,23,NA,"Australia"
473,"Vietnam","12/02/2020",15,0,0,0,23,NA,"VietNam"
474,"USA","12/02/2020",13,0,0,0,23,NA,"UnitedStatesofAmerica"
475,"France","12/02/2020",11,0,0,0,23,NA,"France"
476,"Macao","12/02/2020",10,0,0,0,23,NA,"China-Macao"
477,"UK","12/02/2020",8,0,0,0,23,NA,"UnitedKingdom"
478,"United Arab Emirates","12/02/2020",8,0,0,0,23,NA,"UnitedArabEmirates"
479,"Canada","12/02/2020",7,0,0,0,23,NA,"Canada"
480,"India","12/02/2020",3,0,0,0,23,NA,"India"
481,"Italy","12/02/2020",3,0,0,0,23,NA,"Italy"
482,"Philippines","12/02/2020",3,0,1,0,23,NA,"Philippines"
483,"Russian Federation","12/02/2020",2,0,0,0,23,NA,"RussianFederation"
484,"Spain","12/02/2020",2,0,0,0,23,NA,"Spain"
485,"Belgium","12/02/2020",1,0,0,0,23,NA,"Belgium"
486,"Cambodia","12/02/2020",1,0,0,0,23,NA,"Cambodia"
487,"Finland","12/02/2020",1,0,0,0,23,NA,"Finland"
488,"Nepal","12/02/2020",1,0,0,0,23,NA,"Nepal"
489,"Sri Lanka","12/02/2020",1,0,0,0,23,NA,"SriLanka"
490,"Sweden","12/02/2020",1,0,0,0,23,NA,"Sweden"
491,"Mainland China","13/02/2020",46472,1819,1367,254,24,NA,"China"
492,"International cruise ship (Japan)","13/02/2020",174,0,0,0,24,NA,"InternationalConveyance"
493,"Hong Kong","13/02/2020",50,1,1,0,24,NA,"China-HongKongSAR"
494,"Singapore","13/02/2020",50,3,0,0,24,NA,"Singapore"
495,"Thailand","13/02/2020",33,0,0,0,24,NA,"Thailand"
496,"Japan","13/02/2020",29,1,0,0,24,NA,"Japan"
497,"Republic of Korea","13/02/2020",28,0,0,0,24,NA,"RepublicofKorea"
498,"Malaysia","13/02/2020",18,0,0,0,24,NA,"Malaysia"
499,"Taiwan","13/02/2020",18,0,0,0,24,NA,"China-Taipei"
500,"Germany","13/02/2020",16,0,0,0,24,NA,"Germany"
501,"Vietnam","13/02/2020",16,1,0,0,24,NA,"VietNam"
502,"Australia","13/02/2020",15,0,0,0,24,NA,"Australia"
503,"USA","13/02/2020",14,1,0,0,24,NA,"UnitedStatesofAmerica"
504,"France","13/02/2020",11,0,0,0,24,NA,"France"
505,"Macao","13/02/2020",10,0,0,0,24,NA,"China-Macao"
506,"UK","13/02/2020",9,1,0,0,24,NA,"UnitedKingdom"
507,"United Arab Emirates","13/02/2020",8,0,0,0,24,NA,"UnitedArabEmirates"
508,"Canada","13/02/2020",7,0,0,0,24,NA,"Canada"
509,"India","13/02/2020",3,0,0,0,24,NA,"India"
510,"Italy","13/02/2020",3,0,0,0,24,NA,"Italy"
511,"Philippines","13/02/2020",3,0,1,0,24,NA,"Philippines"
512,"Russian Federation","13/02/2020",2,0,0,0,24,NA,"RussianFederation"
513,"Spain","13/02/2020",2,0,0,0,24,NA,"Spain"
514,"Belgium","13/02/2020",1,0,0,0,24,NA,"Belgium"
515,"Cambodia","13/02/2020",1,0,0,0,24,NA,"Cambodia"
516,"Finland","13/02/2020",1,0,0,0,24,NA,"Finland"
517,"Nepal","13/02/2020",1,0,0,0,24,NA,"Nepal"
518,"Sri Lanka","13/02/2020",1,0,0,0,24,NA,"SriLanka"
519,"Sweden","13/02/2020",1,0,0,0,24,NA,"Sweden"
520,"Mainland China","14/02/2020",63932,17460,1380,13,25,NA,"China"
521,"International cruise ship (Japan)","14/02/2020",218,44,0,0,25,NA,"InternationalConveyance"
522,"Singapore","14/02/2020",58,8,0,0,25,NA,"Singapore"
523,"Hong Kong","14/02/2020",53,3,1,0,25,NA,"China-HongKongSAR"
524,"Japan","14/02/2020",33,4,1,0,25,NA,"Japan"
525,"Thailand","14/02/2020",33,0,0,0,25,NA,"Thailand"
526,"Republic of Korea","14/02/2020",28,0,0,0,25,NA,"RepublicofKorea"
527,"Malaysia","14/02/2020",19,1,0,0,25,NA,"Malaysia"
528,"Taiwan","14/02/2020",18,0,0,0,25,NA,"China-Taipei"
529,"Germany","14/02/2020",16,0,0,0,25,NA,"Germany"
530,"Vietnam","14/02/2020",16,0,0,0,25,NA,"VietNam"
531,"Australia","14/02/2020",15,0,0,0,25,NA,"Australia"
532,"USA","14/02/2020",15,1,0,0,25,NA,"UnitedStatesofAmerica"
533,"France","14/02/2020",11,0,0,0,25,NA,"France"
534,"Macao","14/02/2020",10,0,0,0,25,NA,"China-Macao"
535,"UK","14/02/2020",9,0,0,0,25,NA,"UnitedKingdom"
536,"United Arab Emirates","14/02/2020",8,0,0,0,25,NA,"UnitedArabEmirates"
537,"Canada","14/02/2020",7,0,0,0,25,NA,"Canada"
538,"India","14/02/2020",3,0,0,0,25,NA,"India"
539,"Italy","14/02/2020",3,0,0,0,25,NA,"Italy"
540,"Philippines","14/02/2020",3,0,1,0,25,NA,"Philippines"
541,"Russian Federation","14/02/2020",2,0,0,0,25,NA,"RussianFederation"
542,"Spain","14/02/2020",2,0,0,0,25,NA,"Spain"
543,"Belgium","14/02/2020",1,0,0,0,25,NA,"Belgium"
544,"Cambodia","14/02/2020",1,0,0,0,25,NA,"Cambodia"
545,"Finland","14/02/2020",1,0,0,0,25,NA,"Finland"
546,"Nepal","14/02/2020",1,0,0,0,25,NA,"Nepal"
547,"Sri Lanka","14/02/2020",1,0,0,0,25,NA,"SriLanka"
548,"Sweden","14/02/2020",1,0,0,0,25,NA,"Sweden"
549,"Mainland China","15/02/2020",66492,2560,1523,143,26,NA,"China"
550,"International cruise ship (Japan)","15/02/2020",218,0,0,0,26,NA,"InternationalConveyance"
551,"Singapore","15/02/2020",67,9,0,0,26,NA,"Singapore"
552,"Hong Kong","15/02/2020",56,3,1,0,26,NA,"China-HongKongSAR"
553,"Japan","15/02/2020",41,8,1,0,26,NA,"Japan"
554,"Thailand","15/02/2020",34,1,0,0,26,NA,"Thailand"
555,"Republic of Korea","15/02/2020",28,0,0,0,26,NA,"RepublicofKorea"
556,"Malaysia","15/02/2020",21,2,0,0,26,NA,"Malaysia"
557,"Taiwan","15/02/2020",18,0,0,0,26,NA,"China-Taipei"
558,"Germany","15/02/2020",16,0,0,0,26,NA,"Germany"
559,"Vietnam","15/02/2020",16,0,0,0,26,NA,"VietNam"
560,"Australia","15/02/2020",15,0,0,0,26,NA,"Australia"
561,"USA","15/02/2020",15,0,0,0,26,NA,"UnitedStatesofAmerica"
562,"France","15/02/2020",11,0,0,0,26,NA,"France"
563,"Macao","15/02/2020",10,0,0,0,26,NA,"China-Macao"
564,"UK","15/02/2020",9,0,0,0,26,NA,"UnitedKingdom"
565,"United Arab Emirates","15/02/2020",8,0,0,0,26,NA,"UnitedArabEmirates"
566,"Canada","15/02/2020",7,0,0,0,26,NA,"Canada"
567,"India","15/02/2020",3,0,0,0,26,NA,"India"
568,"Italy","15/02/2020",3,0,0,0,26,NA,"Italy"
569,"Philippines","15/02/2020",3,0,1,0,26,NA,"Philippines"
570,"Russian Federation","15/02/2020",2,0,0,0,26,NA,"RussianFederation"
571,"Spain","15/02/2020",2,0,0,0,26,NA,"Spain"
572,"Belgium","15/02/2020",1,0,0,0,26,NA,"Belgium"
573,"Cambodia","15/02/2020",1,0,0,0,26,NA,"Cambodia"
574,"Egypt","15/02/2020",1,1,0,0,26,NA,"Egypt"
575,"Finland","15/02/2020",1,0,0,0,26,NA,"Finland"
576,"Nepal","15/02/2020",1,0,0,0,26,NA,"Nepal"
577,"Sri Lanka","15/02/2020",1,0,0,0,26,NA,"SriLanka"
578,"Sweden","15/02/2020",1,0,0,0,26,NA,"Sweden"
579,"Mainland China","16/02/2020",68500,2008,1665,142,27,NA,"China"
580,"International cruise ship (Japan)","16/02/2020",355,137,0,0,27,NA,"InternationalConveyance"
581,"Singapore","16/02/2020",72,5,0,0,27,NA,"Singapore"
582,"Hong Kong","16/02/2020",56,0,1,0,27,NA,"China-HongKongSAR"
583,"Japan","16/02/2020",53,12,1,0,27,NA,"Japan"
584,"Thailand","16/02/2020",34,0,0,0,27,NA,"Thailand"
585,"Republic of Korea","16/02/2020",29,1,0,0,27,NA,"RepublicofKorea"
586,"Malaysia","16/02/2020",22,1,0,0,27,NA,"Malaysia"
587,"Taiwan","16/02/2020",18,0,0,0,27,NA,"China-Taipei"
588,"Germany","16/02/2020",16,0,0,0,27,NA,"Germany"
589,"Vietnam","16/02/2020",16,0,0,0,27,NA,"VietNam"
590,"Australia","16/02/2020",15,0,0,0,27,NA,"Australia"
591,"USA","16/02/2020",15,0,0,0,27,NA,"UnitedStatesofAmerica"
592,"France","16/02/2020",12,1,1,1,27,NA,"France"
593,"Macao","16/02/2020",10,0,0,0,27,NA,"China-Macao"
594,"UK","16/02/2020",9,0,0,0,27,NA,"UnitedKingdom"
595,"United Arab Emirates","16/02/2020",8,0,0,0,27,NA,"UnitedArabEmirates"
596,"Canada","16/02/2020",7,0,0,0,27,NA,"Canada"
597,"India","16/02/2020",3,0,0,0,27,NA,"India"
598,"Italy","16/02/2020",3,0,0,0,27,NA,"Italy"
599,"Philippines","16/02/2020",3,0,1,0,27,NA,"Philippines"
600,"Russian Federation","16/02/2020",2,0,0,0,27,NA,"RussianFederation"
601,"Spain","16/02/2020",2,0,0,0,27,NA,"Spain"
602,"Belgium","16/02/2020",1,0,0,0,27,NA,"Belgium"
603,"Cambodia","16/02/2020",1,0,0,0,27,NA,"Cambodia"
604,"Egypt","16/02/2020",1,0,0,0,27,NA,"Egypt"
605,"Finland","16/02/2020",1,0,0,0,27,NA,"Finland"
606,"Nepal","16/02/2020",1,0,0,0,27,NA,"Nepal"
607,"Sri Lanka","16/02/2020",1,0,0,0,27,NA,"SriLanka"
608,"Sweden","16/02/2020",1,0,0,0,27,NA,"Sweden"
609,"Mainland China","17/02/2020",70548,2048,1770,105,28,NA,"China"
610,"International cruise ship (Japan)","17/02/2020",454,99,0,0,28,NA,"InternationalConveyance"
611,"Singapore","17/02/2020",75,3,0,0,28,NA,"Singapore"
612,"Japan","17/02/2020",59,6,1,0,28,NA,"Japan"
613,"Hong Kong","17/02/2020",57,1,1,0,28,NA,"China-HongKongSAR"
614,"Thailand","17/02/2020",35,1,0,0,28,NA,"Thailand"
615,"Republic of Korea","17/02/2020",30,1,0,0,28,NA,"RepublicofKorea"
616,"Malaysia","17/02/2020",22,0,0,0,28,NA,"Malaysia"
617,"Taiwan","17/02/2020",20,2,1,1,28,NA,"China-Taipei"
618,"Germany","17/02/2020",16,0,0,0,28,NA,"Germany"
619,"Vietnam","17/02/2020",16,0,0,0,28,NA,"VietNam"
620,"Australia","17/02/2020",15,0,0,0,28,NA,"Australia"
621,"USA","17/02/2020",15,0,0,0,28,NA,"UnitedStatesofAmerica"
622,"France","17/02/2020",12,0,1,0,28,NA,"France"
623,"Macao","17/02/2020",10,0,0,0,28,NA,"China-Macao"
624,"UK","17/02/2020",9,0,0,0,28,NA,"UnitedKingdom"
625,"United Arab Emirates","17/02/2020",9,1,0,0,28,NA,"UnitedArabEmirates"
626,"Canada","17/02/2020",7,0,0,0,28,NA,"Canada"
627,"India","17/02/2020",3,0,0,0,28,NA,"India"
628,"Italy","17/02/2020",3,0,0,0,28,NA,"Italy"
629,"Philippines","17/02/2020",3,0,1,0,28,NA,"Philippines"
630,"Russian Federation","17/02/2020",2,0,0,0,28,NA,"RussianFederation"
631,"Spain","17/02/2020",2,0,0,0,28,NA,"Spain"
632,"Belgium","17/02/2020",1,0,0,0,28,NA,"Belgium"
633,"Cambodia","17/02/2020",1,0,0,0,28,NA,"Cambodia"
634,"Egypt","17/02/2020",1,0,0,0,28,NA,"Egypt"
635,"Finland","17/02/2020",1,0,0,0,28,NA,"Finland"
636,"Nepal","17/02/2020",1,0,0,0,28,NA,"Nepal"
637,"Sri Lanka","17/02/2020",1,0,0,0,28,NA,"SriLanka"
638,"Sweden","17/02/2020",1,0,0,0,28,NA,"Sweden"
639,"Mainland China","18/02/2020",72436,1888,1868,98,29,NA,"China"
640,"International cruise ship (Japan)","18/02/2020",454,0,0,0,29,NA,"InternationalConveyance"
641,"Singapore","18/02/2020",77,2,0,0,29,NA,"Singapore"
642,"Japan","18/02/2020",65,6,1,0,29,NA,"Japan"
643,"Hong Kong","18/02/2020",60,3,1,0,29,NA,"China-HongKongSAR"
644,"Thailand","18/02/2020",35,0,0,0,29,NA,"Thailand"
645,"Republic of Korea","18/02/2020",31,1,0,0,29,NA,"RepublicofKorea"
646,"Malaysia","18/02/2020",22,0,0,0,29,NA,"Malaysia"
647,"Taiwan","18/02/2020",22,2,1,0,29,NA,"China-Taipei"
648,"Germany","18/02/2020",16,0,0,0,29,NA,"Germany"
649,"Vietnam","18/02/2020",16,0,0,0,29,NA,"VietNam"
650,"Australia","18/02/2020",15,0,0,0,29,NA,"Australia"
651,"USA","18/02/2020",15,0,0,0,29,NA,"UnitedStatesofAmerica"
652,"France","18/02/2020",12,0,1,0,29,NA,"France"
653,"Macao","18/02/2020",10,0,0,0,29,NA,"China-Macao"
654,"UK","18/02/2020",9,0,0,0,29,NA,"UnitedKingdom"
655,"United Arab Emirates","18/02/2020",9,0,0,0,29,NA,"UnitedArabEmirates"
656,"Canada","18/02/2020",8,1,0,0,29,NA,"Canada"
657,"India","18/02/2020",3,0,0,0,29,NA,"India"
658,"Italy","18/02/2020",3,0,0,0,29,NA,"Italy"
659,"Philippines","18/02/2020",3,0,1,0,29,NA,"Philippines"
660,"Russian Federation","18/02/2020",2,0,0,0,29,NA,"RussianFederation"
661,"Spain","18/02/2020",2,0,0,0,29,NA,"Spain"
662,"Belgium","18/02/2020",1,0,0,0,29,NA,"Belgium"
663,"Cambodia","18/02/2020",1,0,0,0,29,NA,"Cambodia"
664,"Egypt","18/02/2020",1,0,0,0,29,NA,"Egypt"
665,"Finland","18/02/2020",1,0,0,0,29,NA,"Finland"
666,"Nepal","18/02/2020",1,0,0,0,29,NA,"Nepal"
667,"Sri Lanka","18/02/2020",1,0,0,0,29,NA,"SriLanka"
668,"Sweden","18/02/2020",1,0,0,0,29,NA,"Sweden"
669,"Mainland China","19/02/2020",74185,1749,2004,136,30,NA,"China"
670,"International cruise ship (Japan)","19/02/2020",542,88,0,0,30,NA,"InternationalConveyance"
671,"Singapore","19/02/2020",81,4,0,0,30,NA,"Singapore"
672,"Japan","19/02/2020",73,8,1,0,30,NA,"Japan"
673,"Hong Kong","19/02/2020",62,2,1,0,30,NA,"China-HongKongSAR"
674,"Republic of Korea","19/02/2020",51,20,0,0,30,NA,"RepublicofKorea"
675,"Thailand","19/02/2020",35,0,0,0,30,NA,"Thailand"
676,"Taiwan","19/02/2020",23,1,1,0,30,NA,"China-Taipei"
677,"Malaysia","19/02/2020",22,0,0,0,30,NA,"Malaysia"
678,"Germany","19/02/2020",16,0,0,0,30,NA,"Germany"
679,"Vietnam","19/02/2020",16,0,0,0,30,NA,"VietNam"
680,"Australia","19/02/2020",15,0,0,0,30,NA,"Australia"
681,"USA","19/02/2020",15,0,0,0,30,NA,"UnitedStatesofAmerica"
682,"France","19/02/2020",12,0,1,0,30,NA,"France"
683,"Macao","19/02/2020",10,0,0,0,30,NA,"China-Macao"
684,"UK","19/02/2020",9,0,0,0,30,NA,"UnitedKingdom"
685,"United Arab Emirates","19/02/2020",9,0,0,0,30,NA,"UnitedArabEmirates"
686,"Canada","19/02/2020",8,0,0,0,30,NA,"Canada"
687,"India","19/02/2020",3,0,0,0,30,NA,"India"
688,"Italy","19/02/2020",3,0,0,0,30,NA,"Italy"
689,"Philippines","19/02/2020",3,0,1,0,30,NA,"Philippines"
690,"Russian Federation","19/02/2020",2,0,0,0,30,NA,"RussianFederation"
691,"Spain","19/02/2020",2,0,0,0,30,NA,"Spain"
692,"Belgium","19/02/2020",1,0,0,0,30,NA,"Belgium"
693,"Cambodia","19/02/2020",1,0,0,0,30,NA,"Cambodia"
694,"Egypt","19/02/2020",1,0,0,0,30,NA,"Egypt"
695,"Finland","19/02/2020",1,0,0,0,30,NA,"Finland"
696,"Nepal","19/02/2020",1,0,0,0,30,NA,"Nepal"
697,"Sri Lanka","19/02/2020",1,0,0,0,30,NA,"SriLanka"
698,"Sweden","19/02/2020",1,0,0,0,30,NA,"Sweden"
699,"Mainland China","20/02/2020",74576,391,2118,114,31,NA,"China"
700,"International cruise ship (Japan)","20/02/2020",621,79,2,2,31,NA,"InternationalConveyance"
701,"Republic of Korea","20/02/2020",104,53,1,1,31,NA,"RepublicofKorea"
702,"Japan","20/02/2020",85,12,1,0,31,NA,"Japan"
703,"Singapore","20/02/2020",84,3,0,0,31,NA,"Singapore"
704,"Hong Kong","20/02/2020",65,3,2,1,31,NA,"China-HongKongSAR"
705,"Thailand","20/02/2020",35,0,0,0,31,NA,"Thailand"
706,"Taiwan","20/02/2020",24,1,1,0,31,NA,"China-Taipei"
707,"Malaysia","20/02/2020",22,0,0,0,31,NA,"Malaysia"
708,"Germany","20/02/2020",16,0,0,0,31,NA,"Germany"
709,"Vietnam","20/02/2020",16,0,0,0,31,NA,"VietNam"
710,"Australia","20/02/2020",15,0,0,0,31,NA,"Australia"
711,"USA","20/02/2020",15,0,0,0,31,NA,"UnitedStatesofAmerica"
712,"France","20/02/2020",12,0,1,0,31,NA,"France"
713,"Macao","20/02/2020",10,0,0,0,31,NA,"China-Macao"
714,"UK","20/02/2020",9,0,0,0,31,NA,"UnitedKingdom"
715,"United Arab Emirates","20/02/2020",9,0,0,0,31,NA,"UnitedArabEmirates"
716,"Canada","20/02/2020",8,0,0,0,31,NA,"Canada"
717,"India","20/02/2020",3,0,0,0,31,NA,"India"
718,"Italy","20/02/2020",3,0,0,0,31,NA,"Italy"
719,"Philippines","20/02/2020",3,0,1,0,31,NA,"Philippines"
720,"Iran (Islamic Republic of)","20/02/2020",2,2,2,2,31,NA,"Iran"
721,"Russian Federation","20/02/2020",2,0,0,0,31,NA,"RussianFederation"
722,"Spain","20/02/2020",2,0,0,0,31,NA,"Spain"
723,"Belgium","20/02/2020",1,0,0,0,31,NA,"Belgium"
724,"Cambodia","20/02/2020",1,0,0,0,31,NA,"Cambodia"
725,"Egypt","20/02/2020",1,0,0,0,31,NA,"Egypt"
726,"Finland","20/02/2020",1,0,0,0,31,NA,"Finland"
727,"Nepal","20/02/2020",1,0,0,0,31,NA,"Nepal"
728,"Sri Lanka","20/02/2020",1,0,0,0,31,NA,"SriLanka"
729,"Sweden","20/02/2020",1,0,0,0,31,NA,"Sweden"
730,"Mainland China","21/02/2020",75465,889,2236,118,32,NA,"China"
731,"International cruise ship (Japan)","21/02/2020",634,13,2,0,32,NA,"InternationalConveyance"
732,"Republic of Korea","21/02/2020",204,100,1,0,32,NA,"RepublicofKorea"
733,"Japan","21/02/2020",93,8,1,0,32,NA,"Japan"
734,"Singapore","21/02/2020",85,1,0,0,32,NA,"Singapore"
735,"Hong Kong","21/02/2020",68,3,2,0,32,NA,"China-HongKongSAR"
736,"Thailand","21/02/2020",35,0,0,0,32,NA,"Thailand"
737,"Taiwan","21/02/2020",26,2,1,0,32,NA,"China-Taipei"
738,"Malaysia","21/02/2020",22,0,0,0,32,NA,"Malaysia"
739,"Australia","21/02/2020",17,2,0,0,32,NA,"Australia"
740,"Germany","21/02/2020",16,0,0,0,32,NA,"Germany"
741,"Vietnam","21/02/2020",16,0,0,0,32,NA,"VietNam"
742,"USA","21/02/2020",15,0,0,0,32,NA,"UnitedStatesofAmerica"
743,"France","21/02/2020",12,0,1,0,32,NA,"France"
744,"Macao","21/02/2020",10,0,0,0,32,NA,"China-Macao"
745,"UK","21/02/2020",9,0,0,0,32,NA,"UnitedKingdom"
746,"United Arab Emirates","21/02/2020",9,0,0,0,32,NA,"UnitedArabEmirates"
747,"Canada","21/02/2020",8,0,0,0,32,NA,"Canada"
748,"Iran (Islamic Republic of)","21/02/2020",5,3,2,0,32,NA,"Iran"
749,"India","21/02/2020",3,0,0,0,32,NA,"India"
750,"Italy","21/02/2020",3,0,0,0,32,NA,"Italy"
751,"Philippines","21/02/2020",3,0,1,0,32,NA,"Philippines"
752,"Russian Federation","21/02/2020",2,0,0,0,32,NA,"RussianFederation"
753,"Spain","21/02/2020",2,0,0,0,32,NA,"Spain"
754,"Belgium","21/02/2020",1,0,0,0,32,NA,"Belgium"
755,"Cambodia","21/02/2020",1,0,0,0,32,NA,"Cambodia"
756,"Egypt","21/02/2020",1,0,0,0,32,NA,"Egypt"
757,"Finland","21/02/2020",1,0,0,0,32,NA,"Finland"
758,"Nepal","21/02/2020",1,0,0,0,32,NA,"Nepal"
759,"Sri Lanka","21/02/2020",1,0,0,0,32,NA,"SriLanka"
760,"Sweden","21/02/2020",1,0,0,0,32,NA,"Sweden"
761,"Mainland China","22/02/2020",76288,823,2345,109,33,NA,"China"
762,"International cruise ship (Japan)","22/02/2020",634,0,2,0,33,NA,"InternationalConveyance"
763,"Republic of Korea","22/02/2020",346,142,2,1,33,NA,"RepublicofKorea"
764,"Japan","22/02/2020",105,12,1,0,33,NA,"Japan"
765,"Singapore","22/02/2020",86,1,0,0,33,NA,"Singapore"
766,"Hong Kong","22/02/2020",68,0,2,0,33,NA,"China-HongKongSAR"
767,"Thailand","22/02/2020",35,0,0,0,33,NA,"Thailand"
768,"USA","22/02/2020",35,20,0,0,33,NA,"UnitedStatesofAmerica"
769,"Taiwan","22/02/2020",26,0,1,0,33,NA,"China-Taipei"
770,"Malaysia","22/02/2020",22,0,0,0,33,NA,"Malaysia"
