"","continent_level","date","cases","new_cases","deaths","new_deaths","days_since_death10","days_since_case100","continent","pop","per100k","newper100k","deathsper100k","newdeathsper100k"
"265","Asia",2020-03-24,130027,3716,5599,169,62,62,"Asia",4.5e+09,2.9,0.1,0.1,0
"266","Asia",2020-03-25,135430,5403,5794,195,63,63,"Asia",4.5e+09,3,0.1,0.1,0
"267","Asia",2020-03-26,140962,5532,6037,243,64,64,"Asia",4.5e+09,3.1,0.1,0.1,0
"268","Asia",2020-03-27,147987,7025,6252,215,65,65,"Asia",4.5e+09,3.3,0.2,0.1,0
"269","Asia",2020-03-28,155275,7288,6463,211,66,66,"Asia",4.5e+09,3.5,0.2,0.1,0
"270","Asia",2020-03-29,162610,7335,6679,216,67,67,"Asia",4.5e+09,3.6,0.2,0.1,0
"271","Asia",2020-03-30,169790,7180,6889,210,68,68,"Asia",4.5e+09,3.8,0.2,0.2,0
"272","Asia",2020-03-31,178673,8883,7135,246,69,69,"Asia",4.5e+09,4,0.2,0.2,0
"273","Asia",2020-04-01,187338,8665,7436,301,70,70,"Asia",4.5e+09,4.2,0.2,0.2,0
"274","Asia",2020-04-02,196517,9179,7731,295,71,71,"Asia",4.5e+09,4.4,0.2,0.2,0
"275","Asia",2020-04-03,205204,8687,8012,281,72,72,"Asia",4.5e+09,4.6,0.2,0.2,0
"276","Asia",2020-04-04,214175,8971,8320,309,73,73,"Asia",4.5e+09,4.8,0.2,0.2,0
"277","Asia",2020-04-05,224100,9925,8622,302,74,74,"Asia",4.5e+09,5,0.2,0.2,0
"278","Asia",2020-04-06,234106,10006,8937,315,75,75,"Asia",4.5e+09,5.2,0.2,0.2,0
"279","Asia",2020-04-07,243640,9534,9227,290,76,76,"Asia",4.5e+09,5.4,0.2,0.2,0
"280","Asia",2020-04-08,253363,9723,9534,307,77,77,"Asia",4.5e+09,5.6,0.2,0.2,0
"281","Asia",2020-04-09,263805,10442,9900,366,78,78,"Asia",4.5e+09,5.9,0.2,0.2,0
"282","Asia",2020-04-10,275004,11199,10257,357,79,79,"Asia",4.5e+09,6.1,0.2,0.2,0
"283","Asia",2020-04-11,287005,12001,10622,365,80,80,"Asia",4.5e+09,6.4,0.3,0.2,0
"284","Asia",2020-04-12,298485,11480,11017,395,81,81,"Asia",4.5e+09,6.6,0.3,0.2,0
"285","Asia",2020-04-13,310037,11552,11355,338,82,82,"Asia",4.5e+09,6.9,0.3,0.3,0
"286","Asia",2020-04-14,321569,11532,11751,396,83,83,"Asia",4.5e+09,7.1,0.3,0.3,0
"287","Asia",2020-04-15,333094,11525,12064,313,84,84,"Asia",4.5e+09,7.4,0.3,0.3,0
"288","Asia",2020-04-16,345427,12333,12435,371,85,85,"Asia",4.5e+09,7.7,0.3,0.3,0
"289","Asia",2020-04-17,358123,12696,14089,1654,86,86,"Asia",4.5e+09,8,0.3,0.3,0
"290","Asia",2020-04-18,370236,12113,14428,339,87,87,"Asia",4.5e+09,8.2,0.3,0.3,0
"291","Asia",2020-04-19,382456,12220,14800,372,88,88,"Asia",4.5e+09,8.5,0.3,0.3,0
"292","Asia",2020-04-20,396372,13916,15156,356,89,89,"Asia",4.5e+09,8.8,0.3,0.3,0
"293","Asia",2020-04-21,409997,13625,15528,372,90,90,"Asia",4.5e+09,9.1,0.3,0.3,0
"294","Asia",2020-04-22,422524,12527,15888,360,91,91,"Asia",4.5e+09,9.4,0.3,0.4,0
"295","Asia",2020-04-23,435378,12854,16238,350,92,92,"Asia",4.5e+09,9.7,0.3,0.4,0
"296","Asia",2020-04-24,448432,13054,16619,381,93,93,"Asia",4.5e+09,10,0.3,0.4,0
"297","Asia",2020-04-25,460444,12012,16970,351,94,94,"Asia",4.5e+09,10.2,0.3,0.4,0
"298","Asia",2020-04-26,472013,11569,17265,295,95,95,"Asia",4.5e+09,10.5,0.3,0.4,0
"299","Asia",2020-04-27,483082,11069,17626,361,96,96,"Asia",4.5e+09,10.7,0.2,0.4,0
"300","Asia",2020-04-28,495004,11922,17970,344,97,97,"Asia",4.5e+09,11,0.3,0.4,0
"301","Asia",2020-04-29,507965,12961,18346,376,98,98,"Asia",4.5e+09,11.3,0.3,0.4,0
"302","Asia",2020-04-30,521058,13093,18703,357,99,99,"Asia",4.5e+09,11.6,0.3,0.4,0
"303","Asia",2020-05-01,534254,13196,19026,323,100,100,"Asia",4.5e+09,11.9,0.3,0.4,0
"304","Asia",2020-05-02,546313,12059,19406,380,101,101,"Asia",4.5e+09,12.1,0.3,0.4,0
"305","Asia",2020-05-03,558985,12672,19696,290,102,102,"Asia",4.5e+09,12.4,0.3,0.4,0
"306","Asia",2020-05-04,573227,14242,20149,453,103,103,"Asia",4.5e+09,12.7,0.3,0.4,0
"307","Asia",2020-05-05,588442,15215,20523,374,104,104,"Asia",4.5e+09,13.1,0.3,0.5,0
"308","Asia",2020-05-06,603819,15377,20882,359,105,105,"Asia",4.5e+09,13.4,0.3,0.5,0
"309","Asia",2020-05-07,619495,15676,21244,362,106,106,"Asia",4.5e+09,13.8,0.3,0.5,0
"310","Asia",2020-05-08,636324,16829,21567,323,107,107,"Asia",4.5e+09,14.1,0.4,0.5,0
"311","Asia",2020-05-09,651730,15406,21906,339,108,108,"Asia",4.5e+09,14.5,0.3,0.5,0
"312","Asia",2020-05-10,669687,17957,22262,356,109,109,"Asia",4.5e+09,14.9,0.4,0.5,0
"313","Asia",2020-05-11,686248,16561,22568,306,110,110,"Asia",4.5e+09,15.2,0.4,0.5,0
"314","Asia",2020-05-12,703265,17017,22923,355,111,111,"Asia",4.5e+09,15.6,0.4,0.5,0
"315","Asia",2020-05-13,720481,17216,23300,377,112,112,"Asia",4.5e+09,16,0.4,0.5,0
"316","Asia",2020-05-14,741105,20625,23684,384,113,113,"Asia",4.5e+09,16.5,0.5,0.5,0
"317","Asia",2020-05-15,758567,17462,24026,342,114,114,"Asia",4.5e+09,16.9,0.4,0.5,0
"318","Asia",2020-05-16,778515,19948,24378,352,115,115,"Asia",4.5e+09,17.3,0.4,0.5,0
"319","Asia",2020-05-17,799328,20813,24791,413,116,116,"Asia",4.5e+09,17.8,0.5,0.6,0
"320","Asia",2020-05-18,820148,20820,25177,386,117,117,"Asia",4.5e+09,18.2,0.5,0.6,0
"321","Asia",2020-05-19,842094,21946,25566,389,118,118,"Asia",4.5e+09,18.7,0.5,0.6,0
"322","Asia",2020-05-20,864674,22580,25916,350,119,119,"Asia",4.5e+09,19.2,0.5,0.6,0
"323","Asia",2020-05-21,888888,24214,26326,410,120,120,"Asia",4.5e+09,19.8,0.5,0.6,0
"324","Asia",2020-05-22,913068,24180,26733,407,121,121,"Asia",4.5e+09,20.3,0.5,0.6,0
"325","Asia",2020-05-23,937472,24404,27120,387,122,122,"Asia",4.5e+09,20.8,0.5,0.6,0
"326","Asia",2020-05-24,961367,23895,27505,385,123,123,"Asia",4.5e+09,21.4,0.5,0.6,0
"327","Asia",2020-05-25,983182,21815,27843,338,124,124,"Asia",4.5e+09,21.8,0.5,0.6,0
"328","Asia",2020-05-26,1003344,20162,28243,400,125,125,"Asia",4.5e+09,22.3,0.4,0.6,0
"329","Asia",2020-05-27,1027249,23905,28711,468,126,126,"Asia",4.5e+09,22.8,0.5,0.6,0
"330","Asia",2020-05-28,1053098,25849,29174,463,127,127,"Asia",4.5e+09,23.4,0.6,0.6,0
"331","Asia",2020-05-29,1081918,28820,29739,565,128,128,"Asia",4.5e+09,24,0.6,0.7,0
"332","Asia",2020-05-30,1109563,27645,30287,548,129,129,"Asia",4.5e+09,24.7,0.6,0.7,0
"333","Asia",2020-05-31,1138767,29204,30828,541,130,130,"Asia",4.5e+09,25.3,0.6,0.7,0
"334","Asia",2020-06-01,1166729,27962,31339,511,131,131,"Asia",4.5e+09,25.9,0.6,0.7,0
"335","Asia",2020-06-02,1197297,30568,31890,551,132,132,"Asia",4.5e+09,26.6,0.7,0.7,0
"336","Asia",2020-06-03,1230678,33382,32535,645,133,133,"Asia",4.5e+09,27.3,0.7,0.7,0
"337","Asia",2020-06-04,1262965,32287,33117,582,134,134,"Asia",4.5e+09,28.1,0.7,0.7,0
"338","Asia",2020-06-05,1295844,32879,33764,647,135,135,"Asia",4.5e+09,28.8,0.7,0.8,0
"339","Asia",2020-06-06,1330388,34544,34417,654,136,136,"Asia",4.5e+09,29.6,0.8,0.8,0
"340","Asia",2020-06-07,1364945,34557,35076,659,137,137,"Asia",4.5e+09,30.3,0.8,0.8,0
"341","Asia",2020-06-08,1396084,31139,35731,655,138,138,"Asia",4.5e+09,31,0.7,0.8,0
"342","Asia",2020-06-09,1430002,33918,36399,668,139,139,"Asia",4.5e+09,31.8,0.8,0.8,0
"343","Asia",2020-06-10,1466456,36454,37162,763,140,140,"Asia",4.5e+09,32.6,0.8,0.8,0
"344","Asia",2020-06-11,1504321,37865,37989,827,141,141,"Asia",4.5e+09,33.4,0.8,0.8,0
"345","Asia",2020-06-12,1537051,32730,38715,726,142,142,"Asia",4.5e+09,34.2,0.7,0.9,0
"346","Asia",2020-06-13,1575995,38944,39457,742,143,143,"Asia",4.5e+09,35,0.9,0.9,0
"347","Asia",2020-06-14,1620892,44897,40329,872,144,144,"Asia",4.5e+09,36,1,0.9,0
"348","Asia",2020-06-15,1658136,37244,41241,912,145,145,"Asia",4.5e+09,36.8,0.8,0.9,0
"349","Asia",2020-06-16,1696630,38494,43769,2528,146,146,"Asia",4.5e+09,37.7,0.9,1,0.1
"350","Asia",2020-06-17,1737670,41040,44639,870,147,147,"Asia",4.5e+09,38.6,0.9,1,0
"351","Asia",2020-06-18,1778729,41059,45541,902,148,148,"Asia",4.5e+09,39.5,0.9,1,0
"352","Asia",2020-06-19,1821582,42853,46491,950,149,149,"Asia",4.5e+09,40.5,1,1,0
"353","Asia",2020-06-20,1863627,42045,47371,880,150,150,"Asia",4.5e+09,41.4,0.9,1.1,0
"354","Asia",2020-06-21,1903350,39723,48327,956,151,151,"Asia",4.5e+09,42.3,0.9,1.1,0
"355","Asia",2020-06-22,1943871,40521,49133,806,152,152,"Asia",4.5e+09,43.2,0.9,1.1,0
"356","Asia",2020-06-23,1986225,42354,50091,958,153,153,"Asia",4.5e+09,44.1,0.9,1.1,0
"357","Asia",2020-06-24,2030087,43862,51103,1012,154,154,"Asia",4.5e+09,45.1,1,1.1,0
"358","Asia",2020-06-25,2074267,44180,52055,952,155,155,"Asia",4.5e+09,46.1,1,1.2,0
"359","Asia",2020-06-26,2120561,46294,52994,939,156,156,"Asia",4.5e+09,47.1,1,1.2,0
"360","Asia",2020-06-27,2167044,46483,53928,934,157,157,"Asia",4.5e+09,48.2,1,1.2,0
"361","Asia",2020-06-28,2213963,46919,54808,880,158,158,"Asia",4.5e+09,49.2,1,1.2,0
"362","Asia",2020-06-29,2258350,44387,55844,1036,159,159,"Asia",4.5e+09,50.2,1,1.2,0
"363","Asia",2020-06-30,2305020,46670,56970,1126,160,160,"Asia",4.5e+09,51.2,1,1.3,0
"364","Asia",2020-07-01,2371844,66824,57985,1015,161,161,"Asia",4.5e+09,52.7,1.5,1.3,0
"365","Asia",2020-07-02,2422066,50222,58948,963,162,162,"Asia",4.5e+09,53.8,1.1,1.3,0
"366","Asia",2020-07-03,2472813,50747,59872,924,163,163,"Asia",4.5e+09,55,1.1,1.3,0
"367","Asia",2020-07-04,2526881,54068,61031,1159,164,164,"Asia",4.5e+09,56.2,1.2,1.4,0
"368","Asia",2020-07-05,2582970,56089,62188,1157,165,165,"Asia",4.5e+09,57.4,1.2,1.4,0
"369","Asia",2020-07-06,2632803,49833,63345,1157,166,166,"Asia",4.5e+09,58.5,1.1,1.4,0
"370","Asia",2020-07-07,2683001,50198,64507,1162,167,167,"Asia",4.5e+09,59.6,1.1,1.4,0
"371","Asia",2020-07-08,2736885,53884,65551,1044,168,168,"Asia",4.5e+09,60.8,1.2,1.5,0
"372","Asia",2020-07-09,2794506,57621,66675,1124,169,169,"Asia",4.5e+09,62.1,1.3,1.5,0
"373","Asia",2020-07-10,2850688,56182,67755,1080,170,170,"Asia",4.5e+09,63.3,1.2,1.5,0
"374","Asia",2020-07-11,2906123,55435,68893,1138,171,171,"Asia",4.5e+09,64.6,1.2,1.5,0
"375","Asia",2020-07-12,2960923,54800,70339,1446,172,172,"Asia",4.5e+09,65.8,1.2,1.6,0
"376","Asia",2020-07-13,3017556,56633,71491,1152,173,173,"Asia",4.5e+09,67.1,1.3,1.6,0
"377","Asia",2020-07-14,3072714,55158,72661,1170,174,174,"Asia",4.5e+09,68.3,1.2,1.6,0
"378","Asia",2020-07-15,3133479,60765,73900,1239,175,175,"Asia",4.5e+09,69.6,1.4,1.6,0
"379","Asia",2020-07-16,3193972,60493,75177,1277,176,176,"Asia",4.5e+09,71,1.3,1.7,0
"380","Asia",2020-07-17,3257854,63882,76526,1349,177,177,"Asia",4.5e+09,72.4,1.4,1.7,0
"381","Asia",2020-07-18,3332608,74754,78446,1920,178,178,"Asia",4.5e+09,74.1,1.7,1.7,0
"382","Asia",2020-07-19,3400971,68363,79939,1493,179,179,"Asia",4.5e+09,75.6,1.5,1.8,0
"383","Asia",2020-07-20,3462159,61188,81338,1399,180,180,"Asia",4.5e+09,76.9,1.4,1.8,0
"384","Asia",2020-07-21,3527744,65695,82628,1290,181,181,"Asia",4.5e+09,78.4,1.5,1.8,0
"385","Asia",2020-07-22,3599366,71622,84453,1825,182,182,"Asia",4.5e+09,80,1.6,1.9,0
"386","Asia",2020-07-23,3679114,79748,85976,1523,183,183,"Asia",4.5e+09,81.8,1.8,1.9,0
"387","Asia",2020-07-24,3753791,74677,87313,1337,184,184,"Asia",4.5e+09,83.4,1.7,1.9,0
"388","Asia",2020-07-25,3828230,74439,88595,1282,185,185,"Asia",4.5e+09,85.1,1.7,2,0
"389","Asia",2020-07-26,3901335,73105,89912,1317,186,186,"Asia",4.5e+09,86.7,1.6,2,0
"390","Asia",2020-07-27,3970555,69220,91116,1204,187,187,"Asia",4.5e+09,88.2,1.5,2,0
"391","Asia",2020-07-28,4048703,78148,92674,1558,188,188,"Asia",4.5e+09,90,1.7,2.1,0
"392","Asia",2020-07-29,4126668,77965,93957,1283,189,189,"Asia",4.5e+09,91.7,1.7,2.1,0
"393","Asia",2020-07-30,4207980,81312,95312,1355,190,190,"Asia",4.5e+09,93.5,1.8,2.1,0
"394","Asia",2020-07-31,4295764,87784,96662,1350,191,191,"Asia",4.5e+09,95.5,2,2.1,0
"395","Asia",2020-08-01,4373825,78061,98020,1358,192,192,"Asia",4.5e+09,97.2,1.7,2.2,0
"396","Asia",2020-08-02,4451335,77510,99282,1262,193,193,"Asia",4.5e+09,98.9,1.7,2.2,0
"397","Asia",2020-08-03,4525678,74344,100649,1367,194,194,"Asia",4.5e+09,100.6,1.7,2.2,0
"398","Asia",2020-08-04,4604666,78988,102334,1685,195,195,"Asia",4.5e+09,102.3,1.8,2.3,0
"399","Asia",2020-08-05,4688650,83984,103802,1468,196,196,"Asia",4.5e+09,104.2,1.9,2.3,0
"400","Asia",2020-08-06,4777705,89055,105197,1395,197,197,"Asia",4.5e+09,106.2,2,2.3,0
"401","Asia",2020-08-07,4866649,88944,106621,1424,198,198,"Asia",4.5e+09,108.1,2,2.4,0
"402","Asia",2020-08-08,4957083,90434,107969,1348,199,199,"Asia",4.5e+09,110.2,2,2.4,0
"403","Asia",2020-08-09,5042259,85178,109511,1542,200,200,"Asia",4.5e+09,112.1,1.9,2.4,0
"404","Asia",2020-08-10,5123554,81295,110896,1385,201,201,"Asia",4.5e+09,113.9,1.8,2.5,0
"405","Asia",2020-08-11,5209226,85673,112462,1566,202,202,"Asia",4.5e+09,115.8,1.9,2.5,0
"406","Asia",2020-08-12,5302983,93757,114021,1559,203,203,"Asia",4.5e+09,117.8,2.1,2.5,0
"407","Asia",2020-08-13,5394499,91516,115522,1501,204,204,"Asia",4.5e+09,119.9,2,2.6,0
"408","Asia",2020-08-14,5488143,93644,116992,1470,205,205,"Asia",4.5e+09,122,2.1,2.6,0
"409","Asia",2020-08-15,5579095,90952,118547,1555,206,206,"Asia",4.5e+09,124,2,2.6,0
"410","Asia",2020-08-16,5661196,82101,120026,1479,207,207,"Asia",4.5e+09,125.8,1.8,2.7,0
"411","Asia",2020-08-17,5739264,78068,121390,1364,208,208,"Asia",4.5e+09,127.5,1.7,2.7,0
"412","Asia",2020-08-18,5832230,92966,123161,1771,209,209,"Asia",4.5e+09,129.6,2.1,2.7,0
"413","Asia",2020-08-19,5929426,97196,124793,1633,210,210,"Asia",4.5e+09,131.8,2.2,2.8,0
"414","Asia",2020-08-20,6025869,96443,126346,1553,211,211,"Asia",4.5e+09,133.9,2.1,2.8,0
"415","Asia",2020-08-21,6121937,96068,127350,1447,212,212,"Asia",4.5e+09,136,2.1,2.8,0
"416","Asia",2020-08-22,6216876,94939,128762,1412,213,213,"Asia",4.5e+09,138.2,2.1,2.9,0
"417","Asia",2020-08-23,6299903,83027,130093,1331,214,214,"Asia",4.5e+09,140,1.8,2.9,0
"418","Asia",2020-08-24,6386035,86132,131458,1365,215,215,"Asia",4.5e+09,141.9,1.9,2.9,0
"419","Asia",2020-08-25,6468301,82266,133058,1600,216,216,"Asia",4.5e+09,143.7,1.8,3,0
"420","Asia",2020-08-26,6581436,113135,134745,1687,217,217,"Asia",4.5e+09,146.3,2.5,3,0
"421","Asia",2020-08-27,6684925,103489,136385,1640,218,218,"Asia",4.5e+09,148.6,2.3,3,0
"422","Asia",2020-08-28,6787784,102859,137977,1592,219,219,"Asia",4.5e+09,150.8,2.3,3.1,0
"423","Asia",2020-08-29,6891719,103935,139473,1496,220,220,"Asia",4.5e+09,153.1,2.3,3.1,0
"424","Asia",2020-08-30,6994096,102377,141021,1548,221,221,"Asia",4.5e+09,155.4,2.3,3.1,0
"425","Asia",2020-08-31,7088777,94681,142334,1313,222,222,"Asia",4.5e+09,157.5,2.1,3.2,0
"426","Asia",2020-09-01,7191444,102667,143959,1625,223,223,"Asia",4.5e+09,159.8,2.3,3.2,0
"427","Asia",2020-09-02,7301605,110161,145555,1596,224,224,"Asia",4.5e+09,162.3,2.4,3.2,0
"428","Europe",2020-01-24,2,2,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"429","Europe",2020-01-25,3,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"430","Europe",2020-01-26,3,0,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"431","Europe",2020-01-27,4,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"432","Europe",2020-01-28,8,4,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"433","Europe",2020-01-29,10,2,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"434","Europe",2020-01-30,10,0,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"435","Europe",2020-01-31,17,7,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"436","Europe",2020-02-01,23,6,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"437","Europe",2020-02-02,25,2,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"438","Europe",2020-02-03,33,8,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"439","Europe",2020-02-04,34,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"440","Europe",2020-02-05,35,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"441","Europe",2020-02-06,35,0,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"442","Europe",2020-02-07,37,2,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"443","Europe",2020-02-08,46,9,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"444","Europe",2020-02-09,49,3,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"445","Europe",2020-02-10,49,0,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"446","Europe",2020-02-11,52,3,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"447","Europe",2020-02-12,53,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"448","Europe",2020-02-13,54,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"449","Europe",2020-02-14,55,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"450","Europe",2020-02-15,56,1,1,1,0,0,"Europe",7.4e+08,0,0,0,0
"451","Europe",2020-02-16,56,0,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"452","Europe",2020-02-17,57,1,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"453","Europe",2020-02-18,57,0,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"454","Europe",2020-02-19,58,1,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"455","Europe",2020-02-20,60,2,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"456","Europe",2020-02-21,78,18,2,1,0,0,"Europe",7.4e+08,0,0,0,0
"457","Europe",2020-02-22,120,42,3,1,0,0,"Europe",7.4e+08,0,0,0,0
"458","Europe",2020-02-23,218,98,4,1,0,1,"Europe",7.4e+08,0,0,0,0
"459","Europe",2020-02-24,294,76,8,4,0,2,"Europe",7.4e+08,0,0,0,0
"460","Europe",2020-02-25,402,108,11,3,0,3,"Europe",7.4e+08,0.1,0,0,0
"461","Europe",2020-02-26,565,163,14,3,1,4,"Europe",7.4e+08,0.1,0,0,0
"462","Europe",2020-02-27,830,265,19,5,2,5,"Europe",7.4e+08,0.1,0,0,0
"463","Europe",2020-02-28,1134,304,23,4,3,6,"Europe",7.4e+08,0.2,0,0,0
"464","Europe",2020-02-29,1506,372,31,8,4,7,"Europe",7.4e+08,0.2,0.1,0,0
"465","Europe",2020-03-01,2261,755,36,5,5,8,"Europe",7.4e+08,0.3,0.1,0,0
"466","Europe",2020-03-02,2828,567,55,19,6,9,"Europe",7.4e+08,0.4,0.1,0,0
"467","Europe",2020-03-03,3508,680,85,30,7,10,"Europe",7.4e+08,0.5,0.1,0,0
"468","Europe",2020-03-04,4528,1020,114,29,8,11,"Europe",7.4e+08,0.6,0.1,0,0
"469","Europe",2020-03-05,5914,1386,159,45,9,12,"Europe",7.4e+08,0.8,0.2,0,0
"470","Europe",2020-03-06,7772,1858,215,56,10,13,"Europe",7.4e+08,1.1,0.3,0,0
"471","Europe",2020-03-07,9901,2129,259,44,11,14,"Europe",7.4e+08,1.3,0.3,0,0
"472","Europe",2020-03-08,12436,2535,410,151,12,15,"Europe",7.4e+08,1.7,0.3,0.1,0
"473","Europe",2020-03-09,15375,2939,521,111,13,16,"Europe",7.4e+08,2.1,0.4,0.1,0
"474","Europe",2020-03-10,18969,3594,718,197,14,17,"Europe",7.4e+08,2.6,0.5,0.1,0
"475","Europe",2020-03-11,24421,5452,958,240,15,18,"Europe",7.4e+08,3.3,0.7,0.1,0
"476","Europe",2020-03-12,28349,3928,1154,196,16,19,"Europe",7.4e+08,3.8,0.5,0.2,0
"477","Europe",2020-03-13,39898,11549,1535,381,17,20,"Europe",7.4e+08,5.4,1.6,0.2,0.1
"478","Europe",2020-03-14,48055,8157,1823,288,18,21,"Europe",7.4e+08,6.5,1.1,0.2,0
"479","Europe",2020-03-15,56897,8842,2320,497,19,22,"Europe",7.4e+08,7.7,1.2,0.3,0.1
"480","Europe",2020-03-16,67895,10998,2816,501,20,23,"Europe",7.4e+08,9.2,1.5,0.4,0.1
"481","Europe",2020-03-17,79443,11548,3425,609,21,24,"Europe",7.4e+08,10.7,1.6,0.5,0.1
"482","Europe",2020-03-18,93483,14040,4068,643,22,25,"Europe",7.4e+08,12.6,1.9,0.5,0.1
"483","Europe",2020-03-19,112860,19377,4920,852,23,26,"Europe",7.4e+08,15.3,2.6,0.7,0.1
"484","Europe",2020-03-20,133325,20465,6101,1182,24,27,"Europe",7.4e+08,18,2.8,0.8,0.2
"485","Europe",2020-03-21,154999,21674,7539,1438,25,28,"Europe",7.4e+08,20.9,2.9,1,0.2
"486","Europe",2020-03-22,174812,19813,8856,1318,26,29,"Europe",7.4e+08,23.6,2.7,1.2,0.2
"487","Europe",2020-03-23,201753,26941,10422,1566,27,30,"Europe",7.4e+08,27.3,3.6,1.4,0.2
"488","Europe",2020-03-24,226400,24647,12255,1833,28,31,"Europe",7.4e+08,30.6,3.3,1.7,0.2
"489","Europe",2020-03-25,257458,31058,14492,2237,29,32,"Europe",7.4e+08,34.8,4.2,2,0.3
"490","Europe",2020-03-26,293373,35915,16794,2305,30,33,"Europe",7.4e+08,39.6,4.9,2.3,0.3
"491","Europe",2020-03-27,329486,36113,19472,2678,31,34,"Europe",7.4e+08,44.5,4.9,2.6,0.4
"492","Europe",2020-03-28,366328,36842,22252,2780,32,35,"Europe",7.4e+08,49.5,5,3,0.4
"493","Europe",2020-03-29,396272,29944,24832,2580,33,36,"Europe",7.4e+08,53.6,4,3.4,0.3
"494","Europe",2020-03-30,429020,32748,27875,3043,34,37,"Europe",7.4e+08,58,4.4,3.8,0.4
"495","Europe",2020-03-31,465859,36839,31143,3268,35,38,"Europe",7.4e+08,63,5,4.2,0.4
"496","Europe",2020-04-01,503078,37219,35026,3883,36,39,"Europe",7.4e+08,68,5,4.7,0.5
"497","Europe",2020-04-02,539323,36245,39209,4183,37,40,"Europe",7.4e+08,72.9,4.9,5.3,0.6
"498","Europe",2020-04-03,577020,37697,43444,4235,38,41,"Europe",7.4e+08,78,5.1,5.9,0.6
"499","Europe",2020-04-04,610936,33916,47495,4051,39,42,"Europe",7.4e+08,82.6,4.6,6.4,0.5
"500","Europe",2020-04-05,638464,27528,50568,3075,40,43,"Europe",7.4e+08,86.3,3.7,6.8,0.4
"501","Europe",2020-04-06,667141,28677,54127,3560,41,44,"Europe",7.4e+08,90.2,3.9,7.3,0.5
"502","Europe",2020-04-07,698296,31155,59216,5089,42,45,"Europe",7.4e+08,94.4,4.2,8,0.7
"503","Europe",2020-04-08,732452,34156,63166,3950,43,46,"Europe",7.4e+08,99,4.6,8.5,0.5
"504","Europe",2020-04-09,766347,33895,67940,4774,44,47,"Europe",7.4e+08,103.6,4.6,9.2,0.6
"505","Europe",2020-04-10,800500,34153,72387,4447,45,48,"Europe",7.4e+08,108.2,4.6,9.8,0.6
"506","Europe",2020-04-11,829345,28845,75791,3435,46,49,"Europe",7.4e+08,112.1,3.9,10.2,0.5
"507","Europe",2020-04-12,880491,51146,79063,3272,47,50,"Europe",7.4e+08,119,6.9,10.7,0.4
"508","Europe",2020-04-13,906170,25679,82363,3300,48,51,"Europe",7.4e+08,122.5,3.5,11.1,0.4
"509","Europe",2020-04-14,931275,25105,85975,3614,49,52,"Europe",7.4e+08,125.8,3.4,11.6,0.5
"510","Europe",2020-04-15,963223,31948,90934,4959,50,53,"Europe",7.4e+08,130.2,4.3,12.3,0.7
"511","Europe",2020-04-16,1007242,44019,95072,4138,51,54,"Europe",7.4e+08,136.1,5.9,12.8,0.6
"512","Europe",2020-04-17,1039449,32207,99163,4091,52,55,"Europe",7.4e+08,140.5,4.4,13.4,0.6
"513","Europe",2020-04-18,1063088,23639,102329,3166,53,56,"Europe",7.4e+08,143.7,3.2,13.8,0.4
"514","Europe",2020-04-19,1097001,33913,104803,2474,54,57,"Europe",7.4e+08,148.2,4.6,14.2,0.3
"515","Europe",2020-04-20,1120577,23576,107657,2854,55,58,"Europe",7.4e+08,151.4,3.2,14.5,0.4
"516","Europe",2020-04-21,1148098,27521,111310,3653,56,59,"Europe",7.4e+08,155.1,3.7,15,0.5
"517","Europe",2020-04-22,1173669,27759,114626,3316,57,60,"Europe",7.4e+08,158.6,3.8,15.5,0.4
"518","Europe",2020-04-23,1203249,29580,117769,3143,58,61,"Europe",7.4e+08,162.6,4,15.9,0.4
"519","Europe",2020-04-24,1218232,25017,121042,3273,59,62,"Europe",7.4e+08,164.6,3.4,16.4,0.4
"520","Europe",2020-04-25,1243016,24784,123853,2811,60,63,"Europe",7.4e+08,168,3.3,16.7,0.4
